Data,Quipapa - Pluv,São benedito do sul - Pluv,São Benedito do sul - Fluv,Batateira - Fluv,Belém de Maria - Pluv,Belém de Maria - Fluv,Maraial - Pluv,Jaqueira - Pluv,Laje grande - Pluv,Catende (Canaã) - Pluv,Catende - Fluv,Palmares (japaranduba)- Pluv,Palmares - Pluv,Palmares - Fluv
24/10/2020,0,"0,2",226,198,"0,6",110,0,0,"0,6",0,297,0,0,316
25/10/2020,0,0,226,198,0,111,0,"0,4",0,0,297,0,0,316
26/10/2020,0,0,225,198,0,111,0,0,0,0,296,0,0,316
27/10/2020,0,0,225,198,0,110,0,0,0,0,296,0,0,315
28/10/2020,0,0,225,197,0,111,0,0,0,0,296,0,0,314
29/10/2020,0,0,223,197,0,111,0,0,0,0,296,0,0,314
30/10/2020,"0,8","2,37",223,197,"0,59",110,"0,98","0,4",0,"1,58",296,"1,57",0,314
31/10/2020,0,0,223,197,0,110,"1,39","0,2","0,2","0,2",295,"1,38","0,1",314
01/11/2020,0,0,222,197,0,110,0,0,0,0,295,0,0,314
02/11/2020,0,0,222,197,0,111,0,0,0,0,295,0,0,314
03/11/2020,0,0,222,197,0,111,"1,18",0,0,0,295,0,0,314
04/11/2020,0,0,232,197,0,110,0,0,0,0,295,0,0,313
05/11/2020,0,0,230,197,0,112,0,0,0,0,295,0,0,313
06/11/2020,"7,67","4,52",230,197,"16,2",112,"1,98","1,18","5,9","4,72",295,"3,96",0,313
07/11/2020,"0,6","0,2",228,197,"1,61",113,"0,6","5,33","1,78","1,98",295,"2,17",0,314
08/11/2020,0,0,226,197,0,112,0,"0,4",0,0,295,0,"0,1",316
09/11/2020,"7,91","6,55",234,198,"7,43",110,"14,01","6,89","16,8","7,55",297,"5,55","10,1",317
10/11/2020,"2,96","2,57",230,198,"8,52",110,0,"0,2","0,2","2,75",297,"0,2",0,318
11/11/2020,"0,2","0,59",230,198,0,111,"0,4",0,0,0,296,"0,2",0,320
12/11/2020,0,0,228,198,0,111,0,0,0,0,295,0,0,319
13/11/2020,"0,2","0,2",240,197,0,110,0,0,0,0,295,0,0,319
14/11/2020,0,0,230,197,0,111,0,0,0,"0,2",295,0,0,318
15/11/2020,0,0,226,197,"0,4",112,0,0,0,0,295,0,0,319
16/11/2020,0,0,222,197,0,112,"1,19",0,0,"0,2",295,"0,62","0,8",317
17/11/2020,0,0,220,197,0,112,0,0,0,0,295,0,0,315
18/11/2020,0,0,220,197,0,112,0,0,0,0,295,0,0,315
19/11/2020,0,0,220,197,0,111,0,0,0,0,295,0,0,315
20/11/2020,0,0,220,197,0,109,0,0,0,0,295,0,0,314
21/11/2020,0,0,220,196,0,110,0,0,0,0,294,0,0,314
22/11/2020,0,0,220,196,0,108,0,0,0,0,294,0,0,314
23/11/2020,0,"0,2",220,196,0,108,"1,41",0,0,0,294,0,0,313
24/11/2020,"0,59",0,220,196,0,111,"0,99","1,77","1,97",0,294,0,"0,3",313
25/11/2020,"1,38","0,4",220,196,0,111,"0,99",0,0,"0,2",294,0,0,313
26/11/2020,"1,19","1,39",220,196,"0,62",110,"17,16","0,2","3,15","2,56",294,"9,67","0,6",314
27/11/2020,"1,38","2,6",222,196,"0,79",113,"3,15",0,0,"0,99",294,"0,99","3,2",314
28/11/2020,"0,98","1,38",222,196,"1,77",112,"1,81","1,19","1,18","0,6",294,"0,4",0,316
29/11/2020,"2,57","11,14",224,196,"11,1",120,"10,07","18,7","12,99","9,28",295,"17,54","13,8",318
30/11/2020,"0,2",0,229,196,0,113,0,0,0,"0,4",295,0,"2,1",320
01/12/2020,0,0,234,196,0,112,0,0,"4,13",0,296,0,"1,8",321
02/12/2020,0,0,234,195,"1,24",116,0,"2,16",0,"4,35",296,"7,68","8,7",321
03/12/2020,"0,8","0,59",232,193,"0,42",113,"3,98","0,99",0,"0,78",296,"3,4","2,7",321
04/12/2020,0,0,232,185,0,112,0,"0,2",0,0,296,"1,01","6,9",320
05/12/2020,0,0,230,185,0,111,0,0,0,"0,2",294,"0,82",0,318
06/12/2020,0,0,220,184,0,112,0,0,0,0,294,0,0,317
07/12/2020,0,0,220,184,0,110,0,0,0,0,294,0,0,316
08/12/2020,0,0,220,183,0,110,0,0,0,0,294,0,0,316
09/12/2020,"1,2","2,21",220,183,"2,56",110,"0,4","1,97",1,"5,71",294,"1,79",0,315
10/12/2020,0,0,219,182,0,111,0,0,0,0,294,0,0,315
11/12/2020,0,0,219,182,0,112,0,0,0,0,294,0,0,315
12/12/2020,"0,39",0,218,182,"0,62",111,0,"0,6",0,0,294,0,0,314
13/12/2020,"13,81","6,73",228,182,"39,77",118,"17,92","26,5","14,4","14,57",293,"6,32","4,6",337
14/12/2020,0,"0,2",222,182,"0,79",112,0,0,"1,19",0,293,0,"2,4",340
15/12/2020,0,0,222,182,0,113,0,0,0,0,293,0,0,340
16/12/2020,0,"1,19",220,182,0,111,0,0,0,0,295,"0,2",0,339
17/12/2020,0,0,220,182,0,110,"4,73","4,32",0,"2,75",294,"1,61",0,339
18/12/2020,0,"1,78",218,181,"0,59",110,"4,16",0,"2,17",0,294,"1,57",0,341
19/12/2020,0,0,218,181,"0,2",111,"0,4",0,0,0,294,0,"0,2",340
20/12/2020,0,0,218,181,0,110,0,0,0,0,296,0,0,339
21/12/2020,0,0,218,181,0,112,0,0,0,0,295,"1,38",0,339
22/12/2020,0,0,218,181,0,111,0,0,0,0,294,0,0,339
23/12/2020,0,0,218,179,"0,2",110,0,0,0,0,294,0,0,338
24/12/2020,0,0,217,179,0,110,"0,98",0,0,0,294,0,0,338
25/12/2020,"0,99",0,217,178,0,109,0,"1,18",0,0,294,0,0,337
26/12/2020,0,0,218,178,0,109,0,0,0,0,294,"1,78",0,336
27/12/2020,"10,04","13,79",218,180,"10,49",108,"16,52","15,18","11,82","12,59",294,"17,32","21,3",346
28/12/2020,"3,57","3,17",222,181,"6,7",109,"4,55","3,16","6,11","1,99",294,"1,79","5,6",340
29/12/2020,0,0,222,182,0,110,0,0,0,0,294,"0,59","0,2",340
30/12/2020,0,0,220,182,0,116,"0,99",0,0,0,294,0,0,336
31/12/2020,"10,47","15,22",220,184,"24,86",118,"15,81","37,57","38,78","33,46",298,"22,3",6,342
01/01/2021,"2,57","1,82",228,187,"4,13",297,"4,36","4,35","1,78","4,13",297,"2,57","6,7",349
02/01/2021,0,0,226,187,"0,2",296,0,0,0,0,297,0,0,339
03/01/2021,0,"0,2",224,187,0,296,0,0,0,0,296,0,0,331
04/01/2021,"9,24","13,57",228,188,"14,78",295,"17,72","34,44","8,13","13,18",296,"11,44",0,330
05/01/2021,0,"0,8",226,188,0,305,"0,2",0,"0,4","0,2",295,"0,2","8,2",335
06/01/2021,0,0,224,188,0,309,0,0,0,0,295,0,0,334
07/01/2021,0,0,222,187,0,309,0,0,0,0,293,0,0,332
08/01/2021,0,0,220,187,0,307,0,0,0,0,293,0,0,332
09/01/2021,0,0,218,187,0,305,0,0,0,0,293,0,0,331
10/01/2021,0,0,217,186,0,304,0,0,0,0,292,0,0,330
11/01/2021,0,0,216,186,0,304,0,0,0,0,292,0,0,329
12/01/2021,0,0,216,186,0,304,0,0,0,0,292,0,0,328
13/01/2021,"3,18","1,18",216,185,0,305,"0,2","0,2","0,2","0,4",292,0,0,326
14/01/2021,0,0,216,185,0,316,0,"0,79",0,0,292,0,0,326
15/01/2021,0,0,216,185,0,318,0,0,"1,18",0,292,0,0,326
16/01/2021,0,0,216,185,0,321,0,0,0,0,292,0,0,326
17/01/2021,0,0,216,184,0,332,0,0,0,0,292,0,0,326
18/01/2021,0,0,216,183,0,322,0,0,0,0,292,0,0,326
19/01/2021,0,0,216,183,"0,2",314,"0,59",0,0,"0,79",292,"1,78",0,326
20/01/2021,0,"0,2",215,183,0,310,"5,92","2,76","0,39","0,2",292,"1,19","4,5",326
21/01/2021,"1,18","1,4",215,182,"5,14",308,"3,16","0,99","2,56","4,53",294,"0,6",0,326
22/01/2021,0,0,215,182,0,314,"0,4","0,2","0,4",0,292,0,0,326
23/01/2021,0,0,214,181,"2,81",310,"0,98","0,79","7,48","6,51",292,"2,36","0,2",327
24/01/2021,"0,2","0,4",214,181,0,307,0,0,0,0,292,"0,99","1,6",327
25/01/2021,0,"1,38",216,180,"1,22",306,"1,39","4,14","1,78","0,6",292,2,0,329
26/01/2021,"2,58","3,77",218,180,"1,19",310,"2,78","5,32","5,53","3,56",294,"6,9","3,2",328
27/01/2021,"21,63","24,26",222,180,"30,18",380,12,"29,89","18,91","38,58",294,"32,67","17,7",334
28/01/2021,"22,66","11,31",246,180,"19,47",334,"26,06","17,69","17,53","13,99",295,"29,56","29,8",357
29/01/2021,"2,18","5,51",236,180,0,324,"13,98","2,36","0,6","0,4",300,"0,2","3,1",352
30/01/2021,"0,4","0,2",228,190,"0,2",318,0,"1,58","1,59",2,299,"3,56","0,3",346
31/01/2021,0,0,227,192,0,314,0,"1,58",0,0,297,"0,79",0,340
01/02/2021,0,0,228,192,0,110,0,0,0,0,296,0,0,334
02/02/2021,0,0,228,192,0,113,0,0,0,0,294,0,0,332
03/02/2021,0,0,222,192,0,114,0,0,0,0,294,0,0,331
04/02/2021,0,0,220,192,0,114,0,0,0,0,294,0,0,329
05/02/2021,0,0,217,192,0,115,0,0,0,0,294,0,0,328
06/02/2021,0,0,216,192,0,115,0,0,0,0,292,0,0,327
07/02/2021,0,0,216,190,0,114,0,0,0,0,292,0,0,325
08/02/2021,0,0,212,190,0,113,0,0,0,0,292,0,0,324
09/02/2021,0,0,212,188,0,113,0,0,0,0,292,0,0,323
10/02/2021,0,0,212,187,"5,52",114,"0,42","3,55","1,18","3,34",292,"5,93",0,324
11/02/2021,"2,57","2,37",212,187,"1,39",114,"2,38","2,77","0,98","0,4",292,"0,6",8,325
12/02/2021,0,0,212,187,0,115,0,0,0,0,292,0,0,326
13/02/2021,0,"0,4",212,186,"0,79",115,0,0,0,0,292,"1,78",0,326
14/02/2021,0,"0,79",210,186,"3,01",115,1,"2,37","14,47","12,41",292,"16,14","21,7",330
15/02/2021,0,"1,39",210,186,"1,19",113,0,"1,39","1,21","0,4",292,"0,6","4,5",328
16/02/2021,0,0,210,185,0,113,0,0,0,0,292,0,0,327
17/02/2021,"0,6",0,210,185,0,115,0,0,0,0,291,0,0,326
18/02/2021,0,0,210,184,0,114,0,0,0,0,290,0,0,325
19/02/2021,0,0,210,184,0,115,0,0,0,0,290,0,0,324
20/02/2021,0,0,210,183,0,112,0,0,0,0,290,0,0,324
21/02/2021,0,0,210,182,0,111,0,0,0,0,290,0,0,323
22/02/2021,0,0,210,182,0,110,0,0,0,0,290,,0,322
23/02/2021,0,0,210,182,0,111,0,0,0,0,292,0,0,322
24/02/2021,0,0,208,181,0,110,0,0,0,"3,53",292,0,0,322
25/02/2021,0,0,208,180,0,111,0,0,0,0,290,"3,75","9,5",322
26/02/2021,0,0,208,179,"0,6",111,0,0,0,"0,2",290,0,0,322
27/02/2021,"1,97","17,91",210,177,0,110,"0,2",0,0,"0,2",290,"5,11",0,322
28/02/2021,"1,97","4,53",212,178,"0,2",112,"4,33","4,17","0,98","2,16",290,"12,45","19,8",322
01/03/2021,25,"28,59",234,179,"26,65",113,"32,66","49,86","19,87","28,35",290,"17,93","3,9",326
02/03/2021,"9,5","13,42",234,182,"7,92",113,"11,64","13,7","12,27","6,7",295,"5,35","24,5",342
03/03/2021,"0,4","0,2",234,182,0,113,"0,6",1,"1,98","1,39",296,"0,79","6,6",342
04/03/2021,0,0,228,182,0,114,0,0,0,0,295,0,0,340
05/03/2021,0,0,224,182,0,112,0,"1,19","0,39",0,295,"0,99",0,336
06/03/2021,0,0,220,182,0,113,0,0,0,0,294,0,0,330
07/03/2021,0,0,216,181,0,111,0,0,0,0,292,0,0,328
08/03/2021,0,0,214,181,0,111,0,0,0,0,292,0,0,326
09/03/2021,0,0,212,180,0,114,0,0,0,0,291,0,0,326
10/03/2021,0,0,212,180,0,117,0,0,0,0,291,0,0,325
11/03/2021,0,0,211,179,0,118,0,0,0,0,291,0,0,324
12/03/2021,0,"0,4",210,179,"0,4",115,0,"3,75",0,0,290,"4,13","0,4",322
13/03/2021,0,"0,2",210,178,0,115,"0,39",0,0,0,290,"1,57","0,3",320
14/03/2021,"0,2","0,59",210,177,"4,72",115,"1,97","3,98","3,54","3,55",290,"5,52","0,1",316
15/03/2021,0,0,210,177,0,112,0,0,0,0,290,0,0,313
16/03/2021,0,0,210,176,0,110,0,0,0,0,290,"0,2",0,309
17/03/2021,0,0,210,176,0,112,0,0,0,0,290,0,0,308
18/03/2021,0,0,210,175,0,111,0,0,0,0,290,"3,98",0,308
19/03/2021,0,"0,98",210,175,"0,79",111,0,"0,4",0,0,290,"11,88",0,308
20/03/2021,"2,17","0,2",210,174,"0,98",113,0,"0,4","1,19",0,290,"2,38","0,2",308
21/03/2021,"6,89","2,97",212,174,0,113,"2,37","2,95","1,77","0,2",290,"0,39",0,308
22/03/2021,0,0,211,173,0,110,0,0,0,0,291,"1,81","0,3",307
23/03/2021,"0,59","0,2",214,173,"0,82",111,0,"0,98","0,59","11,01",292,0,"1,1",307
24/03/2021,"19,7","39,2",224,174,"5,71",112,"15,53","24,72","18,95","17,75",295,0,"24,2",310
25/03/2021,"7,14","6,12",240,174,"8,34",113,"11,45","18,34","9,49","7,3",296,0,"35,6",324
26/03/2021,"0,4","0,42",240,175,"0,79",113,"1,19","0,8","0,2","0,2",298,0,0,328
27/03/2021,"40,96","45,11",250,187,"10,34",113,"43,88","48,43","4,6","12,43",308,0,"1,9",330
28/03/2021,"25,79","5,32",280,189,"13,39",115,"46,11","61,72","13,44","33,96",337,0,"57,3",384
29/03/2021,"8,27",0,280,193,"12,24",140,"1,38","1,78","25,67","9,67",340,0,"42,1",404
30/03/2021,"0,2",0,250,193,"0,2",141,"0,4","0,2","1,18","0,2",314,0,"5,6",364
31/03/2021,0,0,238,192,0,130,0,0,0,0,305,0,"1,3",342
01/04/2021,0,0,226,191,0,124,0,0,0,0,300,0,0,328
02/04/2021,0,0,224,192,0,120,0,0,0,"0,4",299,0,0,320
03/04/2021,0,0,224,192,0,121,0,0,0,0,297,0,0,316
04/04/2021,"15,76","23,64",240,194,"15,42",129,"12,41","14,56","22,69","22,47",298,0,"21,2",320
05/04/2021,"2,36","3,74",234,195,"0,4",124,"3,94","0,99",0,"0,4",298,0,"16,1",319
06/04/2021,0,0,230,196,0,120,0,0,0,0,297,0,0,317
07/04/2021,0,0,226,196,0,118,0,0,0,0,297,0,0,312
08/04/2021,0,0,224,197,0,119,0,0,0,0,297,0,0,306
09/04/2021,0,0,222,198,"0,2",118,0,"0,79",0,"0,59",296,0,0,305
10/04/2021,"18,5","8,47",226,199,"14,61",128,"14,42","19,5","15,55","12,81",296,0,11,302
11/04/2021,"13,22","15,76",226,199,"26,65",140,"29,3","50,95","50,86","28,37",320,0,"12,2",370
12/04/2021,"8,1","17,32",281,201,"8,89",155,"47,59","29,11","15,97","48,06",322,0,"93,2",397
13/04/2021,"0,2","0,8",250,201,"0,42",163,"0,6","0,4",0,"0,4",319,0,"21,3",422
14/04/2021,"10,94","4,93",269,202,"22,45",167,"20,57","23,24","27,62",38,321,0,0,352
15/04/2021,"35,92","43,25",270,202,"13,81",189,"48,43","56,23","12,5","50,35",318,0,"45,2",430
16/04/2021,"1,97","0,4",270,202,"0,4",175,"9,65","0,98","0,4","4,16",333,0,"15,3",422
17/04/2021,"15,34","13,38",266,202,0,170,0,"0,4","2,98","0,4",310,0,1,362
18/04/2021,"6,33","7,48",270,201,"50,16",185,"15,97","11,63","17,71","5,71",310,0,"8,3",342
19/04/2021,0,"0,2",260,201,"0,6",179,"0,39","0,4","1,38","0,2",311,0,"7,1",340
20/04/2021,0,"0,2",250,201,0,164,0,0,0,0,306,0,0,337
21/04/2021,0,0,240,201,0,149,0,0,0,0,305,0,0,322
22/04/2021,0,0,234,200,0,144,0,0,0,0,301,0,0,318
23/04/2021,0,0,230,212,0,133,0,0,0,0,300,0,0,313
24/04/2021,0,0,230,230,0,128,0,0,"0,39",0,300,0,0,309
25/04/2021,0,0,227,228,0,130,0,0,0,0,298,0,0,305
26/04/2021,0,0,224,227,"0,2",124,"0,2",0,0,"0,4",298,0,0,303
27/04/2021,0,"2,17",224,220,"1,21",126,"0,59","0,4","4,13","0,4",298,0,0,302
28/04/2021,"4,17","8,67",224,220,"37,81",143,"24,78","21,68","10,88","14,99",296,0,"5,3",306
29/04/2021,"2,56","1,39",228,219,"0,99",146,"2,57","2,56","1,39",0,298,0,"17,5",314
30/04/2021,"3,56",0,230,219,"1,4",138,"3,74","3,54","4,72","6,5",302,0,"1,7",318
01/05/2021,"8,31","12,97",228,217,"4,94",135,"14,8","5,32","2,8","5,76",303,0,"10,2",317
02/05/2021,"8,31","2,96",230,217,"3,36",175,"2,57","11,64","5,57","3,35",293,0,"1,9",316
03/05/2021,"13,59","5,13",240,216,"1,78",164,"0,6","3,94","4,94","6,92",294,0,"9,1",316
04/05/2021,"1,39","0,2",248,215,"0,78",161,"1,97","1,39","2,75","3,54",297,0,"4,2",319
05/05/2021,"17,73","27,17",248,215,"5,13",155,"2,56","16,35","0,82","4,71",298,0,"5,3",324
06/05/2021,"0,99","0,99",252,215,"1,6",163,"1,38","1,78","1,18","0,2",299,0,"2,4",340
07/05/2021,3,"1,81",246,215,"3,35",160,"1,18","0,79","0,2","0,59",299,0,"1,2",340
08/05/2021,"1,78","1,18",238,214,"6,14",156,"0,99","0,39","4,53","4,15",292,0,"0,6",334
09/05/2021,"9,88","7,12",242,214,"7,11",170,"10,25","8,46","11,68","7,9",298,0,"13,1",338
10/05/2021,"2,2","2,2",253,213,"2,79",163,"5,53","2,57","6,59","3,96",299,"0,63","6,1",342
11/05/2021,"7,16","6,36",257,213,"17,99",165,"19,93","19,51","31,64","20,98",302,0,"18,8",362
12/05/2021,"8,35","8,89",272,213,"10,44",168,"4,14","13,57","5,98","9,66",303,0,"11,4",368
13/05/2021,"27,4","33,32",274,215,"27,82",180,"35,41","38,6","36,11","35,26",310,0,"15,4",387
14/05/2021,"16,94","20,53",322,225,"35,23",218,"12,68","20,9","40,81","35,81",340,0,"53,1",458
15/05/2021,"2,57","2,17",300,224,"1,99",,"4,93","5,72","2,99","3,96",331,0,"16,5",422
16/05/2021,0,0,270,223,0,,0,0,"0,2",0,312,0,"0,9",379
17/05/2021,"0,59",0,258,222,0,,0,0,0,0,304,0,0,358
18/05/2021,0,0,250,220,0,,0,0,0,0,299,0,0,347
19/05/2021,0,0,246,219,"0,2",,0,0,"1,8",0,298,0,0,339
20/05/2021,"0,59","1,18",242,218,0,,0,0,"0,99","0,4",294,0,"1,3",337
21/05/2021,"12,06","9,89",248,217,"15,47",,"5,75","12,81","25,87","12,25",305,0,3,338
22/05/2021,"1,4","2,56",268,217,"2,39",,"2,95","4,52",1,"1,19",307,0,"13,1",344
23/05/2021,0,0,252,217,0,,0,0,0,0,300,0,0,342
24/05/2021,0,0,246,217,0,,0,0,"0,42",0,296,0,0,337
25/05/2021,0,0,242,218,0,,0,"0,4",0,0,294,0,0,332
26/05/2021,0,0,238,218,"2,97",,0,0,0,0,293,0,0,330
27/05/2021,"0,59","2,76",234,218,"4,15",,"0,4","2,38","6,73","2,99",294,0,"6,9",328
28/05/2021,"7,1","15,56",234,218,"15,2",,"12,82","11,24","17,22","16,32",295,0,"17,1",336
29/05/2021,0,0,232,218,"0,81",,0,0,0,"0,6",297,0,"0,2",338
30/05/2021,"7,32","1,79",238,218,"11,63",,"19,86","10,86","13,25","7,32",299,0,"0,3",334
31/05/2021,"12,33","16,36",250,218,"31,11",,"15,82","17,93","23,27","25,73",302,0,"21,7",364
01/06/2021,"3,56","5,12",266,219,"5,01",,"2,39","3,8","3,96","2,37",302,0,"14,1",360
02/06/2021,"0,4","0,79",256,218,"0,62",,"0,2","0,6","0,59",0,300,0,0,350
03/06/2021,"2,56",0,244,217,"4,13",,"0,4","1,18","1,98","0,4",298,0,0,342
04/06/2021,"4,14","7,7",240,216,"5,74",,"8,28","8,07","4,53","4,15",298,0,"6,1",337
05/06/2021,"3,76","4,16",244,216,"6,15",,"0,4","1,18","2,97","2,96",297,0,"0,6",336
06/06/2021,"0,99","0,4",248,216,"4,34",,"1,39","0,4","3,21","1,19",297,0,"3,4",336
07/06/2021,"3,36",0,248,215,"0,2",,0,"1,19","2,58","0,79",297,0,0,334
08/06/2021,"10,28","5,95",244,215,"8,49",,"11,62","11,24","6,13","5,92",297,0,"0,2",333
09/06/2021,"0,2","0,2",250,218,0,,"0,2",0,"0,2","0,2",297,0,"9,3",337
10/06/2021,"2,38","2,59",246,218,"5,51",,"4,34","4,34","8,71","4,73",298,0,"1,4",340
11/06/2021,"0,2","1,58",246,217,"0,2",,"2,4","0,4","0,4","1,18",297,0,"4,9",336
12/06/2021,0,0,244,216,0,,0,0,0,0,296,0,0,334
13/06/2021,0,0,240,215,"0,4",,0,0,0,0,295,0,0,331
14/06/2021,0,0,234,214,"0,4",,"0,79","2,16","1,59","0,4",294,0,0,327
15/06/2021,1,"1,6",236,213,"1,98",,"0,4","0,4","2,21","1,78",293,0,"0,8",325
16/06/2021,0,0,238,213,0,,"0,2",0,"3,95","0,2",293,0,"0,2",324
17/06/2021,0,0,236,213,0,,0,0,"1,61","0,4",293,0,"4,4",324
18/06/2021,0,0,236,212,0,,0,0,0,0,293,0,"0,3",324
19/06/2021,0,0,236,212,"0,39",,0,"0,4","0,8","0,8",294,0,"6,9",323
20/06/2021,"2,97","6,89",234,212,"1,38",,"11,21","8,06","2,95","3,34",295,0,"0,2",322
21/06/2021,"1,39","3,55",244,211,"14,23",,"1,19","4,54","9,86","11,62",296,0,"6,5",326
22/06/2021,"1,19","1,19",240,210,"1,59",,"1,18","1,19","2,18","2,36",298,0,"5,8",329
23/06/2021,"3,37","5,14",236,214,"4,15",,"4,74","4,13","10,65","7,12",297,0,0,330
24/06/2021,"18,34","17,01",262,214,"13,2",,"13,84","12,87","29,32","18,18",298,0,"13,9",333
25/06/2021,"0,2","0,8",270,215,"2,59",,"0,2","0,2","2,18","1,18",303,0,"4,5",350
26/06/2021,"0,6","0,2",250,215,0,,0,0,0,0,302,0,"0,5",347
27/06/2021,"0,4","0,4",246,215,0,,0,0,"2,8","0,6",298,0,0,334
28/06/2021,"0,2","0,79",244,215,0,,"0,4","1,97","2,19","0,4",295,0,"0,3",330
29/06/2021,"2,78","0,2",242,214,"0,2",,0,"0,4","0,4",0,295,0,2,327
30/06/2021,"2,78","4,58",240,213,"36,17",,"4,96","2,38","13,21","6,55",294,0,"0,4",324
01/07/2021,"5,93","9,47",254,214,"12,5",,"7,32","6,55","13,92","13,2",299,0,"9,4",351
02/07/2021,"5,93","5,32",252,215,"6,33",,"5,13","17,94","17,79","4,54",302,0,"7,2",350
03/07/2021,"7,32","12,02",270,217,"15,81",,"14,36","17,71","12,61","18,69",310,0,"14,1",356
04/07/2021,"12,68","4,55",274,220,"11,03",,"6,69","8,26","6,88","15,95",306,0,"15,2",365
05/07/2021,"2,96","0,2",268,223,"0,8",,"0,2","0,2","0,2","0,6",306,0,0,360
06/07/2021,"0,2",0,260,223,0,,0,0,0,0,300,0,0,347
07/07/2021,"6,7","1,58",248,221,"2,79",,"1,19","1,4","2,04","1,19",298,0,0,338
08/07/2021,"1,78","1,98",248,218,"0,2",,"0,98","0,4","0,79",0,297,0,0,333
09/07/2021,"0,4","0,2",248,215,"0,2",,"0,2","0,79","3,56",0,296,0,"1,9",330
10/07/2021,"1,37","4,54",246,215,"8,13",,"7,89","4,54","14,58","3,54",296,0,0,330
11/07/2021,"2,19","2,37",246,215,"2,78",,"2,39","2,97","2,18","4,73",296,0,"3,8",333
12/07/2021,"1,59","5,7",246,214,"6,12",,"2,96","1,59","4,16","4,94",296,0,"4,6",335
13/07/2021,"0,6","0,2",244,214,"0,99",,"1,38","0,4",0,0,296,0,"6,9",331
14/07/2021,"0,6","2,38",244,214,0,,"2,76","2,17","4,14","0,6",296,0,"0,3",329
15/07/2021,"0,6","4,14",242,213,"2,41",,"0,8","2,59","6,35","1,59",296,0,"4,4",328
16/07/2021,"5,76","15,38",254,214,"16,98",,"10,69","8,13","19,79","17,56",296,0,"9,1",336
17/07/2021,"5,95","8,49",282,214,"4,18",,"5,92","3,99","7,95","5,96",297,0,"8,3",348
18/07/2021,"4,74","0,2",266,215,0,,"0,2","0,6","2,78","0,99",298,0,"2,1",354
19/07/2021,"0,4","0,98",258,215,"1,22",,"1,98","6,69","2,37","1,98",300,0,"1,5",344
20/07/2021,"4,18","3,15",252,216,"0,8",,"1,57","1,4","2,97","0,4",302,0,"0,8",342
21/07/2021,"2,78","3,98",250,216,"14,81",,"4,2","9,66","9,16","13,16",299,0,"0,4",340
22/07/2021,"3,38","1,19",258,216,"5,13",,"2,17","5,12","4,55","2,97",299,0,"15,8",343
23/07/2021,"1,38","0,39",253,216,"0,2",,"0,59","0,2","6,93",0,300,0,"0,9",342
24/07/2021,1,"3,17",252,217,"1,59",,"0,8",1,1,"0,4",299,0,"5,5",338
25/07/2021,"8,58","11,68",258,217,"20,74",,"12,66","15,19","19,36","13,62",299,0,"7,8",340
26/07/2021,"7,12","6,14",275,219,"9,09",,"9,48","7,88","12,02","6,7",310,0,"4,9",360
27/07/2021,"4,76","3,77",278,220,"2,78",,"4,16","5,34","2,18","4,94",310,0,"8,5",364
28/07/2021,"1,81","1,4",266,220,"0,4",,"0,4","0,4","2,18","0,4",300,0,"1,1",356
29/07/2021,0,0,258,221,0,,0,0,0,0,299,0,0,348
30/07/2021,0,0,252,221,0,,0,0,0,0,299,0,0,340
31/07/2021,"2,96","1,39",248,220,"4,37",,"3,16","3,95","9,65","1,39",298,0,"0,2",336
01/08/2021,"5,93","18,12",274,219,"17,32",,"18,11","13,96","16,95","17,15",300,0,"4,1",340
02/08/2021,"7,32","5,9",277,220,"13,59",,"3,76","3,18","8,5","6,11",314,0,"5,2",376
03/08/2021,"12,68","14,44",314,220,"11,44",,"11,64","9,68","19,03","12,48",316,0,"16,3",376
04/08/2021,"2,96","3,6",305,228,"3,98",,"3,77","3,77","9,32","3,57",328,0,"5,5",399
05/08/2021,"0,2","3,54",284,231,"2,2",,"1,38","1,78","12,72","7,71",319,0,"12,3",390
06/08/2021,0,"0,6",280,230,"2,38",,"0,4",1,"5,14","4,35",314,0,"14,5",385
07/08/2021,"6,7","4,34",269,228,"4,42",,"3,37","1,58","4,75","3,36",309,0,"8,9",375
08/08/2021,"1,78",1,267,226,"1,79",,"0,6","2,18","0,6","0,99",307,0,"4,2",362
09/08/2021,"0,4","11,53",268,226,"15,39",,"9,99","16,63","19,44","25,05",307,0,"2,1",368
10/08/2021,"1,37","5,15",284,226,"7,93",,"4,17","5,15","9,48","7,16",322,0,"31,8",402
11/08/2021,"2,19","3,55",284,226,"2,64",,1,"2,19","10,57","7,7",316,0,"3,1",386
12/08/2021,"1,59","0,4",284,225,"0,4",,0,"0,2",2,"0,8",310,0,"4,5",380
13/08/2021,"0,6",0,272,225,"1,77",,"0,2",0,"7,68","5,72",310,0,"0,3",376
14/08/2021,"0,6","3,34",265,225,"0,4",,"0,2","0,2","0,59",0,306,0,0,362
15/08/2021,"0,6","3,56",262,224,"2,99",,1,"0,8","3,39","0,79",304,0,"3,9",358
16/08/2021,"5,76","0,6",266,223,"0,8",,"0,6","0,79",1,"0,4",300,0,"0,3",358
17/08/2021,"5,95","0,6",258,220,"2,38",,"1,98","1,59","1,2","2,58",300,0,0,359
18/08/2021,"4,74","0,4",255,219,"0,4",,"1,19","0,59","0,39",0,300,0,"3,1",352
19/08/2021,"0,4","6,92",260,220,"11,71",,"10,05","14,21","6,97","8,26",302,0,"0,4",351
